Xmm_RPC1,Ymm_RPC1,Q_RPC1,T_RPC1,EBtime_RPC1,Xmm_RPC2,Ymm_RPC2,Q_RPC2,T_RPC2,EBtime_RPC2,Xmm_RPC3,Ymm_RPC3,Q_RPC3,T_RPC3,EBtime_RPC3,Xmm_RPC4,Ymm_RPC4,Q_RPC4,T_RPC4,EBtime_RPC4
188.32387127154374,161.77399940350028,155.45385742000002,-64.826416015,739913.4600578704,,,,,,,,,,,,,,,
76.93586022997862,122.58995091849978,12.505371095000001,-59.004882815,739913.4600694445,,,,,,,,,,,,,,,
66.82294850338103,6.047348759500102,116.9230957,-64.513427735,739913.4600694445,,,,,,,,,,,,,,,
7.798859859724274,-89.46314903400041,18.187988285000003,-62.381591799999995,739913.4600694445,,,,,,,,,,,,,,,
123.02370592920218,53.60464843749999,138.28637695499998,-64.548339845,739913.4600694445,,,,,,,,,,,,,,,
194.8120134077946,-46.9139643369996,12.548339845000001,-68.12988281,739913.4600694445,,,,,,,,,,,,,,,
37.11507612059202,37.570761211999596,224.31176758,-66.46923828,739913.4600694445,,,,,,,,,,,,,,,
30.92528162315571,155.7464453125,35.30102539,-63.941894535,739913.4600810185,,,,,,,,,,,,,,,
223.76449064484717,143.5626702649995,186.53417968500003,-63.24194336,739913.4600810185,,,,,,,,,,,,,,,
233.42959790366234,17.7659425095001,187.15185547,-62.426025395,739913.4600810185,,,,,,,,,,,,,,,
138.81099042834202,38.511019620999285,191.98168945,-66.49584961,739913.4600810185,,,,,,,,,,,,,,,
59.79939110097571,48.9033543654999,166.1003418,-64.342041015,739913.4600925926,,,,,,,,,,,,,,,
206.3169721585857,134.35803285999978,39.25756836,-65.39135742,739913.4600925926,,,,,,,,,,,,,,,
145.93069285434584,-41.757387822000105,145.694091795,-60.81567383,739913.4601041666,,,,,,,,,,,,,,,
35.7586123459116,80.12984374999999,26.9140625,-62.4375,739913.4601041666,,,,,,,,,,,,,,,
235.93307007368458,-63.4922125475005,42.013427735,-59.795166015,739913.4601041666,,,,,,,,,,,,,,,
187.90578989689553,148.8578125000007,26.10131836,-65.69335938,739913.4601041666,,,,,,,,,,,,,,,
159.30443498432717,-25.37709035050041,62.153564454999994,-58.783691405,739913.4601157408,,,,,,,,,,,,,,,
70.94898263032628,46.28052785049968,163.82934570499998,-61.969726565,739913.4601157408,,,,,,,,,,,,,,,
196.70587447630163,77.2991706820006,12.55859375,-59.8359375,739913.4601157408,,,,,,,,,,,,,,,
25.585393198733986,42.6679537214997,28.990722660000003,-59.888427735,739913.4601157408,,,,,,,,,,,,,,,
151.79834639874193,33.46331530299989,16.544921875,-57.66430664,739913.4601273148,,,,,,,,,,,,,,,
20.988788916856077,-89.3641746779999,54.594726565,-70.37963866999999,739913.4601388889,,,,,,,,,,,,,,,
16.797392898135374,-33.196083730999796,195.62841797000002,-65.01220703,739913.4601504629,,,,,,,,,,,,,,,
116.21702805981438,1.7419531250000022,116.00561523500001,-66.7265625,739913.4601504629,,,,,,,,,,,,,,,
37.970333949559944,124.86636718749999,47.01538086,1524.808105465,739913.4601504629,,,,,,,,,,,,,,,
121.5309675399027,102.00323318200059,161.04296875,-65.96875,739913.4601504629,,,,,,,,,,,,,,,
41.195433100541905,94.1842387880004,40.056640625,-61.48876953,739913.4601504629,,,,,,,,,,,,,,,
159.1660174756286,59.29568911000049,41.920654295,-58.75805664,739913.4601504629,,,,,,,,,,,,,,,
217.64127305464922,-29.3459715529999,154.09814453500002,-64.45678711,739913.4601504629,,,,,,,,,,,,,,,
103.02356801314045,92.5016706820006,180.02685547,-66.2890625,739913.4601504629,,,,,,,,,,,,,,,
221.1805815151282,-2.4248778029998994,32.31616211,-63.55493164,739913.460162037,,,,,,,,,,,,,,,
220.22804931372372,56.3165534945006,18.28466797,-67.857910155,739913.460162037,,,,,,,,,,,,,,,
62.36641913052218,110.51504908150018,126.0559082,-68.403808595,739913.460162037,,,,,,,,,,,,,,,
229.99032369297865,131.2898187024995,146.049316405,-57.974365235,739913.460162037,,,,,,,,,,,,,,,
141.03853732500002,22.18021034100029,148.67919922,-59.94995117,739913.4601736111,,,,,,,,,,,,,,,
194.93092830605121,-79.7735356630004,82.61108398500001,-65.52001953,739913.4601736111,,,,,,,,,,,,,,,
5.667777038246548,77.8534274809998,160.11450195499998,-62.46044922,739913.4601736111,,,,,,,,,,,,,,,
233.7391925963685,29.840844346499697,33.62011719,-59.911376955,739913.4601736111,,,,,,,,,,,,,,,
76.80295695627012,92.8975681059998,134.46679688,-66.76171875,739913.4601851852,,,,,,,,,,,,,,,
208.9586223844602,33.7008543654999,35.9934082,-61.125732425,739913.4601851852,,,,,,,,,,,,,,,
196.00942972253472,13.064648437499999,186.21899414,-64.666015625,739913.4601851852,,,,,,,,,,,,,,,
68.11914470903731,-32.701210937499994,260.216308595,-60.013183595,739913.4601851852,,,,,,,,,,,,,,,
118.40354537093262,79.0906099714997,21.459716795,-61.267822265,739913.4601851852,,,,,,,,,,,,,,,
198.11098370572756,87.04816907200009,39.2722168,-62.38989258,739913.4601967592,,,,,,,,,,,,,,,
96.73454072168909,-28.940175274499595,120.58178711000001,-65.908203125,739913.4601967592,,,,,,,,,,,,,,,
172.15580517694502,-42.4996965054994,154.130859375,-64.607910155,739913.4601967592,,,,,,,,,,,,,,,
112.65415165469406,-26.762734374999997,123.462646485,-68.13183594,739913.4601967592,,,,,,,,,,,,,,,
92.11188191933311,88.64165964950031,186.8125,-61.891601565,739913.4602083333,,,,,,,,,,,,,,,
127.4243110692851,-134.1006981154999,203.42456055,-63.053466795,739913.4602083333,,,,,,,,,,,,,,,
133.63264647611433,111.65325620249948,146.44848632999998,-61.470947265,739913.4602083333,,,,,,,,,,,,,,,
63.82555757983537,-26.020424677999895,155.35180664,-63.45825195,739913.4602083333,,,,,,,,,,,,,,,
80.10464059370833,-107.526015625,121.02490234,-60.91113281,739913.4602083333,,,,,,,,,,,,,,,
159.16777549983217,123.87662160050039,160.325927735,-60.076660155,739913.4602083333,,,,,,,,,,,,,,,
102.7381112885571,87.1570412690002,123.01977538999999,-64.21191406,739913.4602083333,,,,,,,,,,,,,,,
127.63871800331091,-82.7823627744996,150.29467773,-65.692871095,739913.4602199075,,,,,,,,,,,,,,,
111.05242986484046,-16.221938096499695,123.763183595,-66.295166015,739913.4602199075,,,,,,,,,,,,,,,
131.2039783744136,-124.5496484375,30.675048824999998,-67.737304685,739913.4602314815,,,,,,,,,,,,,,,
70.3502454899276,74.4882912690002,190.19677734500002,-62.51269531,739913.4602314815,,,,,,,,,,,,,,,
215.0918805167918,96.94563000950009,187.138427735,-66.333740235,739913.4602314815,,,,,,,,,,,,,,,
49.9157114481005,65.4816025760008,146.057861325,-65.6796875,739913.4602314815,,,,,,,,,,,,,,,
195.00978626527473,118.57158152449959,18.501708985,-67.200195315,739913.4602314815,,,,,,,,,,,,,,,
121.15857558445569,-66.69898938450011,150.411865235,-61.443115235,739913.4602314815,,,,,,,,,,,,,,,
94.93294082940233,-95.25316406249999,124.91894531499999,-68.358886715,739913.4602430556,,,,,,,,,,,,,,,
161.7444188466782,93.98628804900062,167.493896485,-61.79296875,739913.4602430556,,,,,,,,,,,,,,,
107.29243396812501,89.0870462785003,256.13452148500005,-62.815185545,739913.4602430556,,,,,,,,,,,,,,,
214.63543328527157,131.88366787900068,150.381103515,-65.55053711,739913.4602430556,,,,,,,,,,,,,,,
