2025 07 16 12 39 32  1   0000.0000 0000.0000 0000.0000 -118.2937  0000.0000 0000.0000 0000.0000 -123.7976   0000.0000 0000.0000 0000.0000 0097.4174  0000.0000 0000.0000 0000.0000 0098.6749   0000.0000 0000.0000 0000.0000 -120.6632  0000.0000 0000.0000 0000.0000 -124.9578   0000.0000 0000.0000 0000.0000 0104.6414  0000.0000 0000.0000 0000.0000 0105.5219   0000.0000 0000.0000 -125.9889 0000.0000  0000.0000 0000.0000 -126.2236 0000.0000   0000.0000 0000.0000 0098.4926 0000.0000  0000.0000 0000.0000 0101.7050 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 32  1   -106.7992 0000.0000 0000.0000 0000.0000  -110.1024 0000.0000 0000.0000 0000.0000   0092.9354 0000.0000 0000.0000 0000.0000  0098.0291 0000.0000 0000.0000 0000.0000   -108.1127 0000.0000 0000.0000 0000.0000  -110.7510 0000.0000 0000.0000 0000.0000   0091.4240 0000.0000 0000.0000 0000.0000  0100.0000 0000.0000 0000.0000 0000.0000   -112.1195 0000.0000 0000.0000 0000.0000  -110.7144 0000.0000 0000.0000 0000.0000   0099.7297 0000.0000 0000.0000 0000.0000  0104.1078 0000.0000 0000.0000 0000.0000   0000.0000 -109.2841 0000.0000 0000.0000  0000.0000 -110.2334 0000.0000 0000.0000   0000.0000 0093.4058 0000.0000 0000.0000  0000.0000 0096.1191 0000.0000 0000.0000
2025 07 16 12 39 32  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -114.9156 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0088.8070 0000.0000   -119.6455 0000.0000 0000.0000 0000.0000  -116.8347 -115.4419 0000.0000 0000.0000   0129.7610 0000.0000 0000.0000 0000.0000  0135.9025 0093.6815 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 32  1   0000.0000 -118.5471 0000.0000 0000.0000  0000.0000 -122.4209 0000.0000 0000.0000   0000.0000 0090.6638 0000.0000 0000.0000  0000.0000 0100.4679 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -122.0836 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0088.1017 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 32  1   0000.0000 -119.5319 0000.0000 0000.0000  0000.0000 -123.9698 0000.0000 0000.0000   0000.0000 0091.8201 0000.0000 0000.0000  0000.0000 0102.2557 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -121.3187  0000.0000 0000.0000 0000.0000 -127.0037   0000.0000 0000.0000 0000.0000 0105.9734  0000.0000 0000.0000 0000.0000 0106.1796   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 33  1   -119.0035 0000.0000 0000.0000 0000.0000  -121.2330 0000.0000 0000.0000 0000.0000   0098.0968 0000.0000 0000.0000 0000.0000  0101.9191 0000.0000 0000.0000 0000.0000   -119.3469 0000.0000 0000.0000 0000.0000  -121.0642 0000.0000 0000.0000 0000.0000   0091.2870 0000.0000 0000.0000 0000.0000  0099.8539 0000.0000 0000.0000 0000.0000   -121.3606 0000.0000 0000.0000 0000.0000  -120.0713 0000.0000 0000.0000 0000.0000   0094.9688 0000.0000 0000.0000 0000.0000  0099.1598 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 33  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -112.8783 0000.0000  0000.0000 0000.0000 -112.1022 0000.0000   0000.0000 0000.0000 0093.8854 0000.0000  0000.0000 0000.0000 0096.9351 0000.0000   0000.0000 -111.0854 -111.5620 -109.9274  0000.0000 -111.4761 -113.9861 -111.9821   0000.0000 0089.6583 0152.2650 0092.5106  0000.0000 0091.8789 0149.5243 0089.9258
2025 07 16 12 39 33  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -115.7710 0000.0000 0000.0000 0000.0000  -118.1310 0000.0000 0000.0000 0000.0000   0095.0000 0000.0000 0000.0000 0000.0000  0103.7683 0000.0000 0000.0000 0000.0000   -116.6829 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0093.8046 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 33  1   0000.0000 -119.8851 0000.0000 0000.0000  0000.0000 -123.6060 0000.0000 0000.0000   0000.0000 0092.7516 0000.0000 0000.0000  0000.0000 0102.8586 0000.0000 0000.0000   0000.0000 -123.4108 0000.0000 0000.0000  0000.0000 -125.0948 0000.0000 0000.0000   0000.0000 0100.7799 0000.0000 0000.0000  0000.0000 0099.9895 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 33  1   0000.0000 0000.0000 0000.0000 -117.1158  0000.0000 0000.0000 -121.1266 -123.1246   0000.0000 0000.0000 0000.0000 0092.5104  0000.0000 0000.0000 0092.6078 0094.4513   0000.0000 0000.0000 -120.4966 0000.0000  0000.0000 0000.0000 -121.3160 0000.0000   0000.0000 0000.0000 0101.5145 0000.0000  0000.0000 0000.0000 0093.3921 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 33  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -113.5933  0000.0000 0000.0000 0000.0000 -118.6321   0000.0000 0000.0000 0000.0000 0101.5471  0000.0000 0000.0000 0000.0000 0101.4509   0000.0000 0000.0000 0000.0000 -116.7935  0000.0000 0000.0000 0000.0000 -116.3386   0000.0000 0000.0000 0000.0000 0089.6696  0000.0000 0000.0000 0000.0000 0092.4373   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 33  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -115.1378 -114.4253 0000.0000 0000.0000  -116.0433 -115.6725 0000.0000 0000.0000   0098.6287 0095.2244 0000.0000 0000.0000  0107.5679 0094.3488 0000.0000 0000.0000   -117.0573 0000.0000 0000.0000 0000.0000  -115.2996 0000.0000 0000.0000 0000.0000   0094.9376 0000.0000 0000.0000 0000.0000  0099.5125 0000.0000 0000.0000 0000.0000   0000.0000 -115.6610 0000.0000 0000.0000  0000.0000 -116.1167 0000.0000 0000.0000   0000.0000 0096.6976 0000.0000 0000.0000  0000.0000 0098.4702 0000.0000 0000.0000
2025 07 16 12 39 33  1   0000.0000 0000.0000 -115.4435 0000.0000  0000.0000 0000.0000 -119.3402 0000.0000   0000.0000 0000.0000 0099.8240 0000.0000  0000.0000 0000.0000 0093.3163 0000.0000   0000.0000 -119.0625 0000.0000 0000.0000  0000.0000 -121.5129 0000.0000 0000.0000   0000.0000 0101.4316 0000.0000 0000.0000  0000.0000 0100.4097 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 33  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -121.5304 0000.0000  0000.0000 0000.0000 -121.2969 0000.0000   0000.0000 0000.0000 0104.0764 0000.0000  0000.0000 0000.0000 0106.9457 0000.0000   0000.0000 -118.2903 0000.0000 0000.0000  0000.0000 -118.6831 0000.0000 0000.0000   0000.0000 0092.9296 0000.0000 0000.0000  0000.0000 0095.3389 0000.0000 0000.0000
2025 07 16 12 39 34  1   0000.0000 -118.3541 0000.0000 0000.0000  0000.0000 -123.5540 0000.0000 0000.0000   0000.0000 0102.6766 0000.0000 0000.0000  0000.0000 0112.3285 0000.0000 0000.0000   0000.0000 -120.9856 0000.0000 0000.0000  0000.0000 -124.0969 0000.0000 0000.0000   0000.0000 0104.1240 0000.0000 0000.0000  0000.0000 0102.5840 0000.0000 0000.0000   -126.3502 -124.3221 0000.0000 -122.5503  -124.9675 -122.9469 0000.0000 -115.3763   0153.5551 0093.6771 0000.0000 0086.5565  0159.0560 0093.3265 0000.0000 0089.0481   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 34  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -121.4127 0000.0000 0000.0000 0000.0000  -118.9510 0000.0000 0000.0000 0000.0000   0102.3805 0000.0000 0000.0000 0000.0000  0107.0747 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  -118.0215 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0093.6842 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 34  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -112.5919 0000.0000  0000.0000 0000.0000 -115.3927 0000.0000   0000.0000 0000.0000 0099.6473 0000.0000  0000.0000 0000.0000 0091.7843 0000.0000   0000.0000 -118.0511 0000.0000 0000.0000  0000.0000 -117.0338 0000.0000 0000.0000   0000.0000 0121.1979 0000.0000 0000.0000  0000.0000 0121.5720 0000.0000 0000.0000   0000.0000 -114.6462 0000.0000 0000.0000  0000.0000 -115.8081 0000.0000 0000.0000   0000.0000 0093.5818 0000.0000 0000.0000  0000.0000 0095.5237 0000.0000 0000.0000
2025 07 16 12 39 34  1   0000.0000 -110.7632 0000.0000 0000.0000  0000.0000 -115.1653 0000.0000 0000.0000   0000.0000 0093.0729 0000.0000 0000.0000  0000.0000 0103.3577 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -117.3013 0000.0000 0000.0000  0000.0000 -115.7867 0000.0000 0000.0000   0000.0000 0102.7291 0000.0000 0000.0000  0000.0000 0103.6207 0000.0000 0000.0000   0000.0000 -115.1226 0000.0000 0000.0000  0000.0000 -115.6954 0000.0000 0000.0000   0000.0000 0093.5507 0000.0000 0000.0000  0000.0000 0095.3901 0000.0000 0000.0000
2025 07 16 12 39 34  1   0000.0000 0000.0000 -112.7520 0000.0000  0000.0000 0000.0000 -115.7878 -117.0377   0000.0000 0000.0000 0101.3251 0000.0000  0000.0000 0000.0000 0095.2260 0092.9297   0000.0000 -115.8040 0000.0000 0000.0000  0000.0000 -117.1432 0000.0000 0000.0000   0000.0000 0100.4166 0000.0000 0000.0000  0000.0000 0099.0757 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 35  1   0000.0000 0000.0000 -117.1517 0000.0000  0000.0000 0000.0000 -120.8497 0000.0000   0000.0000 0000.0000 0105.0310 0000.0000  0000.0000 0000.0000 0099.4353 0000.0000   -120.2960 0000.0000 0000.0000 0000.0000  -122.1393 0000.0000 0000.0000 0000.0000   0097.8586 0000.0000 0000.0000 0000.0000  0106.7535 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 35  1   0000.0000 0000.0000 -122.1412 0000.0000  0000.0000 0000.0000 -125.0691 0000.0000   0000.0000 0000.0000 0099.8033 0000.0000  0000.0000 0000.0000 0094.0452 0000.0000   0000.0000 -125.0881 0000.0000 0000.0000  0000.0000 -127.1642 0000.0000 0000.0000   0000.0000 0100.5342 0000.0000 0000.0000  0000.0000 0099.2122 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 35  1   0000.0000 0000.0000 -117.2344 0000.0000  0000.0000 0000.0000 -121.7734 0000.0000   0000.0000 0000.0000 0101.6770 0000.0000  0000.0000 0000.0000 0095.9753 0000.0000   0000.0000 0000.0000 -117.9136 0000.0000  0000.0000 0000.0000 -120.7144 0000.0000   0000.0000 0000.0000 0097.8527 0000.0000  0000.0000 0000.0000 0090.2800 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -120.1843 0000.0000  0000.0000 0000.0000 -122.5382 0000.0000   0000.0000 0000.0000 0099.0065 0000.0000  0000.0000 0000.0000 0096.3425 0000.0000
2025 07 16 12 39 35  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -118.6753  0000.0000 0000.0000 0000.0000 -124.6133   0000.0000 0000.0000 0000.0000 0100.3792  0000.0000 0000.0000 0000.0000 0100.0209   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -122.4414 0000.0000 0000.0000  0000.0000 -123.0979 0000.0000 0000.0000   0000.0000 0094.0372 0000.0000 0000.0000  0000.0000 0096.2013 0000.0000 0000.0000
2025 07 16 12 39 35  1   -119.6379 0000.0000 0000.0000 0000.0000  -123.4323 0000.0000 0000.0000 0000.0000   0094.7634 0000.0000 0000.0000 0000.0000  0098.4647 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -120.2787 0000.0000  0000.0000 0000.0000 -122.9551 0000.0000   0000.0000 0000.0000 0098.0187 0000.0000  0000.0000 0000.0000 0090.0830 0000.0000   0000.0000 0000.0000 0000.0000 -122.9448  0000.0000 0000.0000 0000.0000 -124.1630   0000.0000 0000.0000 0000.0000 0090.9489  0000.0000 0000.0000 0000.0000 0093.7971   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 36  1   0000.0000 -127.1229 0000.0000 0000.0000  0000.0000 -130.4043 0000.0000 0000.0000   0000.0000 0109.3363 0000.0000 0000.0000  0000.0000 0120.1559 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -126.2777  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0099.9283  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 36  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -115.7593  0000.0000 0000.0000 0000.0000 -116.1085   0000.0000 0000.0000 0000.0000 0092.4734  0000.0000 0000.0000 0000.0000 0095.5753   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 -114.9061   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0093.8771
2025 07 16 12 39 36  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -113.0166 0000.0000  0000.0000 0000.0000 -111.8303 -110.5332   0000.0000 0000.0000 0121.7410 0000.0000  0000.0000 0000.0000 0125.6381 0089.3306   0000.0000 0000.0000 -108.5283 0000.0000  0000.0000 0000.0000 -111.5234 0000.0000   0000.0000 0000.0000 0105.0748 0000.0000  0000.0000 0000.0000 0102.4843 0000.0000
2025 07 16 12 39 36  1   0000.0000 -113.0651 0000.0000 0000.0000  0000.0000 -117.2026 0000.0000 0000.0000   0000.0000 0091.5846 0000.0000 0000.0000  0000.0000 0101.5177 0000.0000 0000.0000   0000.0000 0000.0000 -115.9841 0000.0000  0000.0000 0000.0000 -117.6334 0000.0000   0000.0000 0000.0000 0107.8528 0000.0000  0000.0000 0000.0000 0099.5021 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -120.2509 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0095.3243 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 36  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -114.2830 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0088.3817 0000.0000   0000.0000 -118.5409 0000.0000 0000.0000  0000.0000 -116.7203 0000.0000 0000.0000   0000.0000 0104.5312 0000.0000 0000.0000  0000.0000 0105.1420 0000.0000 0000.0000   0000.0000 -115.9302 0000.0000 0000.0000  0000.0000 -116.8148 0000.0000 0000.0000   0000.0000 0097.3912 0000.0000 0000.0000  0000.0000 0099.0966 0000.0000 0000.0000
2025 07 16 12 39 36  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -116.7206 0000.0000  0000.0000 0000.0000 -118.8679 0000.0000   0000.0000 0000.0000 0097.5000 0000.0000  0000.0000 0000.0000 0089.3153 0000.0000   0000.0000 0000.0000 -121.5835 0000.0000  0000.0000 0000.0000 -120.7216 0000.0000   0000.0000 0000.0000 0095.4777 0000.0000  0000.0000 0000.0000 0098.6298 0000.0000   0000.0000 0000.0000 0000.0000 -118.1437  0000.0000 0000.0000 0000.0000 -119.4294   0000.0000 0000.0000 0000.0000 0098.8462  0000.0000 0000.0000 0000.0000 0096.1123
2025 07 16 12 39 36  1   0000.0000 0000.0000 -121.4059 0000.0000  0000.0000 0000.0000 -125.2227 0000.0000   0000.0000 0000.0000 0102.4534 0000.0000  0000.0000 0000.0000 0096.6017 0000.0000   0000.0000 0000.0000 0000.0000 -121.4309  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0098.9960  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 37  1   0000.0000 -117.2094 0000.0000 0000.0000  0000.0000 -122.2023 0000.0000 0000.0000   0000.0000 0091.1991 0000.0000 0000.0000  0000.0000 0101.0916 0000.0000 0000.0000   0000.0000 -120.6658 -120.8695 -118.2849  0000.0000 -123.1831 -123.0065 -123.5066   0000.0000 0093.0128 0133.0602 0094.8156  0000.0000 0092.1638 0125.0519 0094.4468   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 37  1   0000.0000 -116.2343 0000.0000 0000.0000  0000.0000 -120.4771 0000.0000 0000.0000   0000.0000 0089.7217 0000.0000 0000.0000  0000.0000 0099.8856 0000.0000 0000.0000   0000.0000 0000.0000 -118.4945 0000.0000  0000.0000 0000.0000 -120.2164 0000.0000   0000.0000 0000.0000 0099.5125 0000.0000  0000.0000 0000.0000 0091.4108 0000.0000   0000.0000 0000.0000 -123.9720 0000.0000  0000.0000 0000.0000 -122.7090 0000.0000   0000.0000 0000.0000 0097.1763 0000.0000  0000.0000 0000.0000 0100.3557 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 37  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -115.0536 0000.0000 0000.0000 0000.0000  -115.6989 0000.0000 0000.0000 0000.0000   0094.3037 0000.0000 0000.0000 0000.0000  0103.3925 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  -114.0754 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0097.6764 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 39 37  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -123.8774 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0093.8193 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -122.6538 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0088.6410 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
