2025 07 16 13 28 21  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -121.7700 0000.0000 0000.0000  0000.0000 -120.3708 0000.0000 0000.0000   0000.0000 0099.4271 0000.0000 0000.0000  0000.0000 0099.7363 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 -119.2067 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0094.6715 0000.0000 0000.0000
2025 07 16 13 28 23  1   0000.0000 0000.0000 -112.8557 0000.0000  0000.0000 0000.0000 -116.4864 0000.0000   0000.0000 0000.0000 0097.5569 0000.0000  0000.0000 0000.0000 0092.6694 0000.0000   0000.0000 0000.0000 0000.0000 -114.4851  0000.0000 0000.0000 0000.0000 -119.3106   0000.0000 0000.0000 0000.0000 0099.0266  0000.0000 0000.0000 0000.0000 0099.2380   0000.0000 0000.0000 -121.1692 0000.0000  0000.0000 0000.0000 -120.5228 0000.0000   0000.0000 0000.0000 0100.3928 0000.0000  0000.0000 0000.0000 0102.9602 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 24  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -123.7434 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0095.7469 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -130.5750 0000.0000  0000.0000 0000.0000 -130.7842 0000.0000   0000.0000 0000.0000 0094.3418 0000.0000  0000.0000 0000.0000 0097.3849 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 24  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -113.4115 0000.0000  0000.0000 0000.0000 -116.5027 0000.0000   0000.0000 0000.0000 0098.0913 0000.0000  0000.0000 0000.0000 0090.2178 0000.0000   0000.0000 0000.0000 -119.2268 0000.0000  0000.0000 0000.0000 -119.2152 0000.0000   0000.0000 0000.0000 0092.3673 0000.0000  0000.0000 0000.0000 0095.7322 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 24  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -113.1232 0000.0000 0000.0000 0000.0000  -116.1477 0000.0000 0000.0000 0000.0000   0090.8122 0000.0000 0000.0000 0000.0000  0099.5511 0000.0000 0000.0000 0000.0000   0000.0000 -116.4158 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0096.0833 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 25  1   0000.0000 -125.5070 -127.5237 -125.0181  0000.0000 0000.0000 -131.9676 -132.5547   0000.0000 0085.9743 0133.9131 0087.7583  0000.0000 0000.0000 0128.3881 0090.1035   0000.0000 0000.0000 -125.3612 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0095.4772 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 25  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -143.7668 0000.0000 0000.0000 0000.0000  -146.9827 0000.0000 0000.0000 0000.0000   0093.7764 0000.0000 0000.0000 0000.0000  0102.6931 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 -110.2845 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0095.7803 0000.0000 0000.0000
2025 07 16 13 28 26  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 -117.5318 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0094.0336 0000.0000 0000.0000   -119.4687 0000.0000 0000.0000 0000.0000  -117.2600 0000.0000 0000.0000 0000.0000   0094.4906 0000.0000 0000.0000 0000.0000  0099.2427 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 27  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -118.4264 0000.0000 0000.0000  0000.0000 -115.8076 0000.0000 0000.0000   0000.0000 0104.1979 0000.0000 0000.0000  0000.0000 0105.1521 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -115.3498 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0093.3721 0000.0000
2025 07 16 13 28 27  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -118.4962 0000.0000 0000.0000  0000.0000 -120.5360 0000.0000 0000.0000   0000.0000 0095.2778 0000.0000 0000.0000  0000.0000 0094.5063 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -121.2177  0000.0000 0000.0000 0000.0000 -121.8616   0000.0000 0000.0000 0000.0000 0092.5266  0000.0000 0000.0000 0000.0000 0095.4079   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 27  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 -112.5811 -114.9892 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0094.8885 0095.4393 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 -113.3703   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0093.4640
2025 07 16 13 28 27  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -113.4601  0000.0000 0000.0000 0000.0000 -117.8282   0000.0000 0000.0000 0000.0000 0101.1578  0000.0000 0000.0000 0000.0000 0101.5658   -117.0051 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0093.9917 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 29  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -117.0721 0000.0000 0000.0000  0000.0000 -115.9388 0000.0000 0000.0000   0000.0000 0097.7396 0000.0000 0000.0000  0000.0000 0098.4686 0000.0000 0000.0000   0000.0000 -113.9217 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0091.6046 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 29  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -119.5112 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0095.1389 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -123.5408 0000.0000 0000.0000  0000.0000 -122.4804 0000.0000 0000.0000   0000.0000 0097.4688 0000.0000 0000.0000  0000.0000 0097.8296 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 29  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -116.9787 0000.0000 0000.0000  0000.0000 -118.3511 0000.0000 0000.0000   0000.0000 0095.7585 0000.0000 0000.0000  0000.0000 0094.8950 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  -117.3951 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0099.4191 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 28 30  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 -120.2683 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0088.4751 0000.0000   0000.0000 0000.0000 -124.8956 0000.0000  0000.0000 0000.0000 -124.1943 0000.0000   0000.0000 0000.0000 0094.9257 0000.0000  0000.0000 0000.0000 0098.4100 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
